t_s,z_true_m,z_raw_tof,z_mov_avg_10,z_lp_iir_085,z_complementary_098,z_kf1_1state,z_kf1_2state,z_kf1_3state,z_kalman9D_fw
1.42,1.0,1.003819,0.997772,0.999045,0.9997,1.002257,1.00048,0.999645,0.998099
1.425,1.0,1.003819,0.997772,0.999045,0.999684,1.002257,1.000625,0.999733,0.998093
1.43,1.0,1.003819,0.997772,0.999045,0.999667,1.002257,1.000769,0.999824,0.998087
1.435,1.0,1.003819,0.997772,0.999045,0.999652,1.002257,1.000914,0.999917,0.998082
1.44,1.0,0.995701,0.997545,0.998543,0.999557,0.998456,0.999526,0.99895,0.997872
1.445,1.0,0.995701,0.997545,0.998543,0.999539,0.998456,0.999607,0.999009,0.997865
1.45,1.0,0.995701,0.997545,0.998543,0.99952,0.998456,0.999688,0.999069,0.997856
1.455,1.0,0.995701,0.997545,0.998543,0.999501,0.998456,0.999769,0.99913,0.997847
1.46,1.0,0.999767,0.998101,0.998727,0.999488,0.999216,0.999826,0.999334,0.998004
1.465,1.0,0.999767,0.998101,0.998727,0.99947,0.999216,0.999906,0.999403,0.997998
1.47,1.0,0.999767,0.998101,0.998727,0.999453,0.999216,0.999985,0.999473,0.997992
1.475,1.0,0.999767,0.998101,0.998727,0.999437,0.999216,1.000065,0.999544,0.997987
1.48,1.0,0.998093,0.998938,0.998632,0.999393,0.998565,0.999558,0.999242,0.997992
1.485,1.0,0.998093,0.998938,0.998632,0.999374,0.998565,0.999613,0.999303,0.997986
1.49,1.0,0.998093,0.998938,0.998632,0.999356,0.998565,0.999669,0.999365,0.99798
1.495,1.0,0.998093,0.998938,0.998632,0.999337,0.998565,0.999724,0.999428,0.997974
1.5,1.0,0.997703,0.999279,0.998492,0.999285,0.998065,0.999185,0.999052,0.997945
1.505,1.0,0.997703,0.999279,0.998492,0.999265,0.998065,0.999216,0.999102,0.997938
1.51,1.0,0.997703,0.999279,0.998492,0.999245,0.998065,0.999246,0.999153,0.997931
1.515,1.0,0.997703,0.999279,0.998492,0.999226,0.998065,0.999277,0.999204,0.997924
1.52,1.0,0.99585,0.99923,0.998096,0.999139,0.996781,0.998318,0.998419,0.997741
1.525,1.0,0.99585,0.99923,0.998096,0.999117,0.996781,0.998307,0.998443,0.997732
1.53,1.0,0.99585,0.99923,0.998096,0.999096,0.996781,0.998296,0.998467,0.997724
1.535,1.0,0.99585,0.99923,0.998096,0.999075,0.996781,0.998286,0.998491,0.997716
1.54,1.0,1.003639,0.999435,0.998928,0.999146,1.000757,0.99981,0.999777,0.998215
1.545,1.0,1.003639,0.999435,0.998928,0.999127,1.000757,0.999863,0.999847,0.998213
1.55,1.0,1.003639,0.999435,0.998928,0.99911,1.000757,0.999916,0.999919,0.998211
1.555,1.0,1.003639,0.999435,0.998928,0.999092,1.000757,0.999969,0.999991,0.998209
1.56,1.0,0.996036,0.999383,0.998494,0.999013,0.99802,0.998882,0.999073,0.998022
1.565,1.0,0.996036,0.999383,0.998494,0.998994,0.99802,0.998888,0.999113,0.998018
1.57,1.0,0.996036,0.999383,0.998494,0.998976,0.99802,0.998893,0.999153,0.998015
1.575,1.0,0.996036,0.999383,0.998494,0.998958,0.99802,0.998899,0.999194,0.998013
1.58,1.0,0.994043,0.998392,0.997826,0.998842,0.995714,0.997514,0.997958,0.997671
1.585,1.0,0.994043,0.998392,0.997826,0.998821,0.995714,0.997461,0.997954,0.997665
1.59,1.0,0.994043,0.998392,0.997826,0.998801,0.995714,0.997409,0.997951,0.997658
1.595,1.0,0.994043,0.998392,0.997826,0.99878,0.995714,0.997356,0.997947,0.997652
1.6,1.0,1.001232,0.998588,0.998337,0.998808,0.998914,0.998428,0.998753,0.997952
1.605,1.0,1.001232,0.998588,0.998337,0.998787,0.998914,0.998422,0.998778,0.997948
1.61,1.0,1.001232,0.998588,0.998337,0.998766,0.998914,0.998417,0.998803,0.997943
1.615,1.0,1.001232,0.998588,0.998337,0.998745,0.998914,0.998411,0.998829,0.997939
1.62,1.0,1.005185,0.998725,0.999364,0.998853,1.00255,1.000345,1.000412,0.998554
1.625,1.0,1.005185,0.998725,0.999364,0.998835,1.00255,1.000421,1.000493,0.998557
1.63,1.0,1.005185,0.998725,0.999364,0.998817,1.00255,1.000496,1.000576,0.998559
1.635,1.0,1.005185,0.998725,0.999364,0.998799,1.00255,1.000572,1.00066,0.998561
1.64,1.0,0.99242,0.998397,0.998323,0.998654,0.996676,0.998293,0.998697,0.998037
1.645,1.0,0.99242,0.998397,0.998323,0.998632,0.996676,0.99827,0.99871,0.998034
1.65,1.0,0.99242,0.998397,0.998323,0.998611,0.996676,0.998248,0.998724,0.99803
1.655,1.0,0.99242,0.998397,0.998323,0.998589,0.996676,0.998225,0.998737,0.998026
1.66,1.0,1.000184,0.998438,0.998602,0.9986,0.99871,0.998769,0.999104,0.998206
1.665,1.0,1.000184,0.998438,0.998602,0.99858,0.99871,0.99877,0.99913,0.998205
1.67,1.0,1.000184,0.998438,0.998602,0.99856,0.99871,0.998771,0.999157,0.998203
1.675,1.0,1.000184,0.998438,0.998602,0.99854,0.99871,0.998772,0.999183,0.998202
1.68,1.0,1.003609,0.99899,0.999353,0.998621,1.001551,1.000156,1.000293,0.998663
1.685,1.0,1.003609,0.99899,0.999353,0.998603,1.001551,1.000215,1.000358,0.998666
1.69,1.0,1.003609,0.99899,0.999353,0.998585,1.001551,1.000274,1.000425,0.99867
1.695,1.0,1.003609,0.99899,0.999353,0.998568,1.001551,1.000332,1.000492,0.998674
1.7,1.0,0.999707,0.99919,0.999406,0.998573,1.000481,1.000195,1.000351,0.998766
1.705,1.0,0.999707,0.99919,0.999406,0.998556,1.000481,1.000246,1.000412,0.99877
1.71,1.0,0.999707,0.99919,0.999406,0.998539,1.000481,1.000296,1.000475,0.998775
1.715,1.0,0.999707,0.99919,0.999406,0.998521,1.000481,1.000347,1.000538,0.998779
1.72,1.0,1.003266,0.999932,0.999985,0.998599,1.002096,1.001218,1.001257,0.999167
1.725,1.0,1.003266,0.999932,0.999985,0.998584,1.002096,1.001303,1.001345,0.999176
1.73,1.0,1.003266,0.999932,0.999985,0.99857,1.002096,1.001387,1.001434,0.999185
1.735,1.0,1.003266,0.999932,0.999985,0.998557,1.002096,1.001472,1.001524,0.999195
1.74,1.0,1.000049,0.999573,0.999995,0.998573,1.000909,1.001125,1.00123,0.999278
1.745,1.0,1.000049,0.999573,0.999995,0.998561,1.000909,1.001192,1.001309,0.999289
1.75,1.0,1.000049,0.999573,0.999995,0.998548,1.000909,1.001259,1.001388,0.9993
1.755,1.0,1.000049,0.999573,0.999995,0.998536,1.000909,1.001326,1.001469,0.999311
1.76,1.0,0.987092,0.998679,0.998059,0.998294,0.992898,0.997301,0.997993,0.998276
1.765,1.0,0.987092,0.998679,0.998059,0.998274,0.992898,0.997197,0.997949,0.998275
1.77,1.0,0.987092,0.998679,0.998059,0.998253,0.992898,0.997093,0.997903,0.998272
1.775,1.0,0.987092,0.998679,0.998059,0.998233,0.992898,0.996989,0.997857,0.99827
1.78,1.0,0.998863,0.999161,0.99818,0.998225,0.996356,0.997451,0.998069,0.998318
1.785,1.0,0.998863,0.999161,0.99818,0.998204,0.996356,0.99737,0.99803,0.998315
1.79,1.0,0.998863,0.999161,0.99818,0.998184,0.996356,0.99729,0.997989,0.998313
1.795,1.0,0.998863,0.999161,0.99818,0.998163,0.996356,0.997209,0.997948,0.99831
1.8,1.0,0.995034,0.998541,0.997708,0.99808,0.99559,0.996529,0.997199,0.998027
1.805,1.0,0.995034,0.998541,0.997708,0.998058,0.99559,0.996424,0.997131,0.998022
1.81,1.0,0.995034,0.998541,0.997708,0.998036,0.99559,0.996318,0.997062,0.998016
1.815,1.0,0.995034,0.998541,0.997708,0.998013,0.99559,0.996213,0.996991,0.99801
1.82,1.0,1.000602,0.998083,0.998142,0.998044,0.998496,0.997393,0.997825,0.998227
1.825,1.0,1.000602,0.998083,0.998142,0.998023,0.998496,0.997341,0.997784,0.998224
1.83,1.0,1.000602,0.998083,0.998142,0.998002,0.998496,0.99729,0.997741,0.99822
1.835,1.0,1.000602,0.998083,0.998142,0.997981,0.998496,0.997238,0.997698,0.998217
1.84,1.0,1.001919,0.999033,0.998709,0.998039,1.000481,0.99854,0.998704,0.99853
1.845,1.0,1.001919,0.999033,0.998709,0.99802,1.000481,0.998545,0.998696,0.99853
1.85,1.0,1.001919,0.999033,0.998709,0.998001,1.000481,0.99855,0.998689,0.99853
1.855,1.0,1.001919,0.999033,0.998709,0.997982,1.000481,0.998554,0.998681,0.99853
1.86,1.0,1.000904,0.999104,0.999038,0.998022,1.000726,0.99923,0.999221,0.998734
1.865,1.0,1.000904,0.999104,0.999038,0.998005,1.000726,0.999263,0.999232,0.998736
1.87,1.0,1.000904,0.999104,0.999038,0.997988,1.000726,0.999295,0.999243,0.998739
1.875,1.0,1.000904,0.999104,0.999038,0.997971,1.000726,0.999328,0.999255,0.998742
1.88,1.0,1.00343,0.999087,0.999697,0.998063,1.002294,1.000525,1.00029,0.999146
1.885,1.0,1.00343,0.999087,0.999697,0.998047,1.002294,1.000606,1.000338,0.999153
1.89,1.0,1.00343,0.999087,0.999697,0.998032,1.002294,1.000688,1.000386,0.999159
1.895,1.0,1.00343,0.999087,0.999697,0.998016,1.002294,1.000769,1.000435,0.999166
1.9,1.0,0.99334,0.99845,0.998743,0.997907,0.997103,0.998702,0.998727,0.998673
1.905,1.0,0.99334,0.99845,0.998743,0.997889,0.997103,0.998694,0.998714,0.998673
1.91,1.0,0.99334,0.99845,0.998743,0.997872,0.997103,0.998685,0.998702,0.998674
1.915,1.0,0.99334,0.99845,0.998743,0.997853,0.997103,0.998677,0.998689,0.998675
1.92,1.0,1.000371,0.99816,0.998987,0.997886,0.998998,0.999156,0.999093,0.99882
1.925,1.0,1.000371,0.99816,0.998987,0.997868,0.998998,0.999168,0.999094,0.998822
1.93,1.0,1.000371,0.99816,0.998987,0.997851,0.998998,0.99918,0.999095,0.998823
1.935,1.0,1.000371,0.99816,0.998987,0.997835,0.998998,0.999192,0.999095,0.998826
1.94,1.0,0.992755,0.997431,0.998053,0.997717,0.995378,0.997359,0.997536,0.998308
1.945,1.0,0.992755,0.997431,0.998053,0.997697,0.995378,0.997294,0.997481,0.998305
1.95,1.0,0.992755,0.997431,0.998053,0.997677,0.995378,0.997229,0.997425,0.998301
1.955,1.0,0.992755,0.997431,0.998053,0.997657,0.995378,0.997164,0.997368,0.998296
1.96,1.0,1.003459,0.999068,0.998864,0.997754,1.000064,0.998918,0.998823,0.998734
1.965,1.0,1.003459,0.999068,0.998864,0.997737,1.000064,0.998929,0.998818,0.998734
1.97,1.0,1.003459,0.999068,0.998864,0.997719,1.000064,0.99894,0.998813,0.998735
1.975,1.0,1.003459,0.999068,0.998864,0.997702,1.000064,0.998951,0.998808,0.998735
1.98,1.0,0.997523,0.998934,0.998663,0.997681,0.998591,0.99855,0.998488,0.998632
1.985,1.0,0.997523,0.998934,0.998663,0.997665,0.998591,0.998544,0.998471,0.998631
1.99,1.0,0.997523,0.998934,0.998663,0.997647,0.998591,0.998538,0.998453,0.998631
1.995,1.0,0.997523,0.998934,0.998663,0.99763,0.998591,0.998532,0.998436,0.99863
2.0,1.0,0.999188,0.999349,0.998741,0.997645,0.998937,0.998715,0.998607,0.998678
2.005,1.0,0.999188,0.999349,0.998741,0.997628,0.998937,0.998717,0.998596,0.998677
2.01,1.0,0.999188,0.999349,0.998741,0.997611,0.998937,0.998718,0.998584,0.998677
2.015,1.0,0.999188,0.999349,0.998741,0.997595,0.998937,0.99872,0.998572,0.998677
2.02,1.0,1.003662,0.999655,0.999479,0.997701,1.001676,1.000135,0.999816,0.999104
2.025,1.0,1.003662,0.999655,0.999479,0.997689,1.001676,1.000196,0.999848,0.99911
2.03,1.0,1.003662,0.999655,0.999479,0.997677,1.001676,1.000256,0.99988,0.999116
2.035,1.0,1.003662,0.999655,0.999479,0.997666,1.001676,1.000317,0.999914,0.999122
2.04,1.0,1.00432,0.999895,1.000205,0.997787,1.003209,1.001506,1.001023,0.999573
2.045,1.0,1.00432,0.999895,1.000205,0.997779,1.003209,1.001613,1.001096,0.999584
2.05,1.0,1.00432,0.999895,1.000205,0.99777,1.003209,1.001721,1.001169,0.999596
2.055,1.0,1.00432,0.999895,1.000205,0.997762,1.003209,1.001829,1.001244,0.999607
2.06,1.0,0.99997,0.999802,1.00017,0.997796,1.001331,1.001374,1.000987,0.999648
2.065,1.0,0.99997,0.999802,1.00017,0.997788,1.001331,1.001459,1.001052,0.999658
2.07,1.0,0.99997,0.999802,1.00017,0.99778,1.001331,1.001543,1.001118,0.999669
2.075,1.0,0.99997,0.999802,1.00017,0.997773,1.001331,1.001627,1.001185,0.999681
2.08,1.0,0.999997,0.999459,1.000144,0.99781,1.000558,1.001221,1.000943,0.999719
2.085,1.0,0.999997,0.999459,1.000144,0.997803,1.000558,1.001285,1.001001,0.99973
2.09,1.0,0.999997,0.999459,1.000144,0.997796,1.000558,1.001349,1.001059,0.999742
2.095,1.0,0.999997,0.999459,1.000144,0.997788,1.000558,1.001413,1.001118,0.999752
2.1,1.0,1.003169,1.000441,1.000598,0.997887,1.002072,1.00196,1.001668,1.000054
2.105,1.0,1.003169,1.000441,1.000598,0.997881,1.002072,1.002044,1.001745,1.000067
2.11,1.0,1.003169,1.000441,1.000598,0.997876,1.002072,1.002129,1.001824,1.00008
2.115,1.0,1.003169,1.000441,1.000598,0.99787,1.002072,1.002213,1.001904,1.000093
2.12,1.0,1.005301,1.000934,1.001303,0.998014,1.003944,1.003156,1.002801,1.000551
2.125,1.0,1.005301,1.000934,1.001303,0.998012,1.003944,1.003276,1.002911,1.00057
2.13,1.0,1.005301,1.000934,1.001303,0.99801,1.003944,1.003396,1.003024,1.000588
2.135,1.0,1.005301,1.000934,1.001303,0.998008,1.003944,1.003516,1.003137,1.000606
2.14,1.0,1.003376,1.001997,1.001614,0.998112,1.003615,1.003562,1.003283,1.000859
2.145,1.0,1.003376,1.001997,1.001614,0.998112,1.003615,1.003678,1.0034,1.000879
2.15,1.0,1.003376,1.001997,1.001614,0.998112,1.003615,1.003795,1.003519,1.0009
2.155,1.0,1.003376,1.001997,1.001614,0.998112,1.003615,1.003912,1.00364,1.00092
2.16,1.0,0.988275,1.000478,0.999613,0.997916,0.994721,0.999522,0.999952,0.999857
2.165,1.0,0.988275,1.000478,0.999613,0.997912,0.994721,0.999451,0.99994,0.999866
2.17,1.0,0.988275,1.000478,0.999613,0.997908,0.994721,0.999379,0.999927,0.999874
2.175,1.0,0.988275,1.000478,0.999613,0.997903,0.994721,0.999308,0.999914,0.999883
2.18,1.0,1.004854,1.001211,1.000399,0.998039,1.000596,1.000843,1.001119,1.000316
2.185,1.0,1.004854,1.001211,1.000399,0.998038,1.000596,1.000839,1.001148,1.00033
2.19,1.0,1.004854,1.001211,1.000399,0.998038,1.000596,1.000835,1.001177,1.000344
2.195,1.0,1.004854,1.001211,1.000399,0.998037,1.000596,1.000831,1.001206,1.000358
2.2,1.0,0.993459,1.000638,0.999358,0.997944,0.996458,0.998719,0.999322,0.99978
2.205,1.0,0.993459,1.000638,0.999358,0.997942,0.996458,0.998626,0.999283,0.999787
2.21,1.0,0.993459,1.000638,0.999358,0.99794,0.996458,0.998534,0.999243,0.999794
2.215,1.0,0.993459,1.000638,0.999358,0.997938,0.996458,0.998442,0.999201,0.999803
2.22,1.0,1.010404,1.001313,1.001015,0.998185,1.004544,1.001798,1.001926,1.000717
2.225,1.0,1.010404,1.001313,1.001015,0.99819,1.004544,1.00185,1.001981,1.000735
2.23,1.0,1.010404,1.001313,1.001015,0.998195,1.004544,1.001902,1.002037,1.000754
2.235,1.0,1.010404,1.001313,1.001015,0.9982,1.004544,1.001953,1.002093,1.000773
2.24,1.0,1.002093,1.00109,1.001177,0.998282,1.003123,1.00203,1.002135,1.000903
2.245,1.0,1.002093,1.00109,1.001177,0.998287,1.003123,1.002083,1.002192,1.000922
2.25,1.0,1.002093,1.00109,1.001177,0.998293,1.003123,1.002136,1.002249,1.000941
2.255,1.0,1.002093,1.00109,1.001177,0.998299,1.003123,1.002188,1.002307,1.00096
2.26,1.0,1.010029,1.002096,1.002505,0.998539,1.007127,1.004469,1.00425,1.001753
2.265,1.0,1.010029,1.002096,1.002505,0.998551,1.007127,1.004615,1.004376,1.001781
2.27,1.0,1.010029,1.002096,1.002505,0.998562,1.007127,1.004761,1.004503,1.001809
2.275,1.0,1.010029,1.002096,1.002505,0.998573,1.007127,1.004907,1.004631,1.001836
2.28,1.0,0.994844,1.00158,1.001356,0.998508,1.000005,1.002132,1.002321,1.001262
2.285,1.0,0.994844,1.00158,1.001356,0.998517,1.000005,1.002156,1.002366,1.001282
2.29,1.0,0.994844,1.00158,1.001356,0.998524,1.000005,1.00218,1.002412,1.001301
2.295,1.0,0.994844,1.00158,1.001356,0.998531,1.000005,1.002204,1.002457,1.001319
2.3,1.0,0.994417,1.000705,1.000315,0.998457,0.996765,0.999993,1.000513,1.000746
2.305,1.0,0.994417,1.000705,1.000315,0.998462,0.996765,0.999923,1.000488,1.000759
2.31,1.0,0.994417,1.000705,1.000315,0.998467,0.996765,0.999854,1.000462,1.000771
2.315,1.0,0.994417,1.000705,1.000315,0.998473,0.996765,0.999785,1.000436,1.000783
2.32,1.0,1.009704,1.001145,1.001723,0.998703,1.004267,1.002573,1.002695,1.001557
2.325,1.0,1.009704,1.001145,1.001723,0.998713,1.004267,1.002623,1.002748,1.001577
2.33,1.0,1.009704,1.001145,1.001723,0.998724,1.004267,1.002672,1.002801,1.001598
2.335,1.0,1.009704,1.001145,1.001723,0.998735,1.004267,1.002722,1.002854,1.001619
2.34,1.0,0.993303,1.000138,1.00046,0.998637,0.99791,1.000063,1.000545,1.000926
2.345,1.0,0.993303,1.000138,1.00046,0.998645,0.99791,1.0,1.000515,1.000938
2.35,1.0,0.993303,1.000138,1.00046,0.998653,0.99791,0.999937,1.000484,1.000951
2.355,1.0,0.993303,1.000138,1.00046,0.998661,0.99791,0.999874,1.000452,1.000964
2.36,1.0,0.997448,1.001056,1.000008,0.998645,0.997643,0.999135,0.999688,1.000674
2.365,1.0,0.997448,1.001056,1.000008,0.998653,0.997643,0.999043,0.999628,1.000684
2.37,1.0,0.997448,1.001056,1.000008,0.998662,0.997643,0.998952,0.999567,1.000694
2.375,1.0,0.997448,1.001056,1.000008,0.998671,0.997643,0.99886,0.999505,1.000704
2.38,1.0,0.998786,1.000449,0.999825,0.998682,0.998305,0.998774,0.99928,1.00055
2.385,1.0,0.998786,1.000449,0.999825,0.998691,0.998305,0.998682,0.999209,1.000558
2.39,1.0,0.998786,1.000449,0.999825,0.998701,0.998305,0.998591,0.999136,1.000568
2.395,1.0,0.998786,1.000449,0.999825,0.998711,0.998305,0.9985,0.999063,1.000577
2.4,1.0,1.004088,1.001512,1.000464,0.998829,1.001658,1.000033,1.000242,1.000887
2.405,1.0,1.004088,1.001512,1.000464,0.998842,1.001658,1.00001,1.00021,1.000901
2.41,1.0,1.004088,1.001512,1.000464,0.998854,1.001658,0.999986,1.000177,1.000914
2.415,1.0,1.004088,1.001512,1.000464,0.998867,1.001658,0.999963,1.000143,1.000927
2.42,1.0,0.991141,0.999585,0.999066,0.998724,0.995561,0.997423,0.997902,1.000101
2.425,1.0,0.991141,0.999585,0.999066,0.998732,0.995561,0.997294,0.997788,1.000104
2.43,1.0,0.991141,0.999585,0.999066,0.99874,0.995561,0.997166,0.997673,1.000107
2.435,1.0,0.991141,0.999585,0.999066,0.998748,0.995561,0.997037,0.997555,1.00011
2.44,1.0,0.996007,0.998977,0.998607,0.998702,0.99582,0.996651,0.997084,0.999762
2.445,1.0,0.996007,0.998977,0.998607,0.998708,0.99582,0.996511,0.99695,0.999761
2.45,1.0,0.996007,0.998977,0.998607,0.998714,0.99582,0.996372,0.996813,0.99976
2.455,1.0,0.996007,0.998977,0.998607,0.99872,0.99582,0.996233,0.996675,0.999758
2.46,1.0,0.999886,0.997963,0.998799,0.998749,0.998177,0.997178,0.997359,0.999767
2.465,1.0,0.999886,0.997963,0.998799,0.998755,0.998177,0.997084,0.997245,0.999765
2.47,1.0,0.999886,0.997963,0.998799,0.99876,0.998177,0.99699,0.99713,0.999762
2.475,1.0,0.999886,0.997963,0.998799,0.998765,0.998177,0.996896,0.997013,0.99976
2.48,1.0,1.002535,0.998732,0.999359,0.998846,1.000704,0.998443,0.998282,0.999994
2.485,1.0,1.002535,0.998732,0.999359,0.998853,1.000704,0.998417,0.998211,0.999994
2.49,1.0,1.002535,0.998732,0.999359,0.998861,1.000704,0.998392,0.998138,0.999994
2.495,1.0,1.002535,0.998732,0.999359,0.998867,1.000704,0.998366,0.998065,0.999994
2.5,1.0,1.001384,0.999428,0.999663,0.998924,1.001098,0.999211,0.998826,1.000112
2.505,1.0,1.001384,0.999428,0.999663,0.998932,1.001098,0.999222,0.99878,1.000113
2.51,1.0,1.001384,0.999428,0.999663,0.998939,1.001098,0.999233,0.998734,1.000113
2.515,1.0,1.001384,0.999428,0.999663,0.998946,1.001098,0.999244,0.998687,1.000113
2.52,1.0,0.999107,0.998369,0.99958,0.998957,0.999944,0.999212,0.998755,1.000027
2.525,1.0,0.999107,0.998369,0.99958,0.998965,0.999944,0.999222,0.998712,1.000027
2.53,1.0,0.999107,0.998369,0.99958,0.998973,0.999944,0.999231,0.998668,1.000026
2.535,1.0,0.999107,0.998369,0.99958,0.998981,0.999944,0.99924,0.998624,1.000026
2.54,1.0,1.000362,0.999074,0.999697,0.999017,1.000186,0.999567,0.999018,1.000055
2.545,1.0,1.000362,0.999074,0.999697,0.999026,1.000186,0.99959,0.998988,1.000056
2.55,1.0,1.000362,0.999074,0.999697,0.999035,1.000186,0.999612,0.998958,1.000056
2.555,1.0,1.000362,0.999074,0.999697,0.999044,1.000186,0.999635,0.998928,1.000056
2.56,1.0,0.998979,0.999228,0.999589,0.999052,0.999486,0.999463,0.998918,0.999965
2.565,1.0,0.998979,0.999228,0.999589,0.999061,0.999486,0.999477,0.998888,0.999964
2.57,1.0,0.998979,0.999228,0.999589,0.99907,0.999486,0.999492,0.998859,0.999964
2.575,1.0,0.998979,0.999228,0.999589,0.999079,0.999486,0.999506,0.998829,0.999964
2.58,1.0,1.004553,0.999804,1.000334,0.999198,1.002424,1.00096,1.000214,1.000356
2.585,1.0,1.004553,0.999804,1.000334,0.999209,1.002424,1.001034,1.000234,1.000359
2.59,1.0,1.004553,0.999804,1.000334,0.99922,1.002424,1.001109,1.000255,1.000362
2.595,1.0,1.004553,0.999804,1.000334,0.99923,1.002424,1.001183,1.000276,1.000365
2.6,1.0,1.001488,0.999544,1.000507,0.999286,1.001881,1.001324,1.00059,1.000464
2.605,1.0,1.001488,0.999544,1.000507,0.999299,1.001881,1.001401,1.000623,1.000468
2.61,1.0,1.001488,0.999544,1.000507,0.999311,1.001881,1.001478,1.000657,1.000473
2.615,1.0,1.001488,0.999544,1.000507,0.999324,1.001881,1.001555,1.000691,1.000477
2.62,1.0,1.006296,1.00106,1.001375,0.999475,1.004441,1.002966,1.002097,1.000979
2.625,1.0,1.006296,1.00106,1.001375,0.999491,1.004441,1.003099,1.002181,1.000989
2.63,1.0,1.006296,1.00106,1.001375,0.999507,1.004441,1.003232,1.002267,1.000999
2.635,1.0,1.006296,1.00106,1.001375,0.999523,1.004441,1.003365,1.002355,1.00101
2.64,1.0,0.998363,1.001295,1.000923,0.999515,1.000917,1.002029,1.00144,1.000792
2.645,1.0,0.998363,1.001295,1.000923,0.99953,1.000917,1.002101,1.001495,1.0008
2.65,1.0,0.998363,1.001295,1.000923,0.999546,1.000917,1.002172,1.001551,1.000808
2.655,1.0,0.998363,1.001295,1.000923,0.999561,1.000917,1.002244,1.001608,1.000815
2.66,1.0,1.000905,1.001397,1.000921,0.999603,1.00091,1.001912,1.001479,1.00083
2.665,1.0,1.000905,1.001397,1.000921,0.999618,1.00091,1.001967,1.001531,1.000837
2.67,1.0,1.000905,1.001397,1.000921,0.999632,1.00091,1.002021,1.001585,1.000843
2.675,1.0,1.000905,1.001397,1.000921,0.999647,1.00091,1.002076,1.001639,1.00085
2.68,1.0,1.003493,1.001493,1.001307,0.999737,1.002408,1.00252,1.002136,1.001081
2.685,1.0,1.003493,1.001493,1.001307,0.999753,1.002408,1.002591,1.002208,1.001089
2.69,1.0,1.003493,1.001493,1.001307,0.999769,1.002408,1.002662,1.002281,1.001097
2.695,1.0,1.003493,1.001493,1.001307,0.999784,1.002408,1.002733,1.002354,1.001105
2.7,1.0,0.999244,1.001279,1.000997,0.999788,1.000574,1.001786,1.001646,1.000953
2.705,1.0,0.999244,1.001279,1.000997,0.999801,1.000574,1.001814,1.001694,1.000957
2.71,1.0,0.999244,1.001279,1.000997,0.999815,1.000574,1.001843,1.001743,1.000962
2.715,1.0,0.999244,1.001279,1.000997,0.999829,1.000574,1.001871,1.001793,1.000966
2.72,1.0,0.997528,1.001121,1.000477,0.999796,0.998808,1.000649,1.000781,1.000676
2.725,1.0,0.997528,1.001121,1.000477,0.999809,0.998808,1.000625,1.000795,1.000677
2.73,1.0,0.997528,1.001121,1.000477,0.999821,0.998808,1.000601,1.000808,1.000679
2.735,1.0,0.997528,1.001121,1.000477,0.999835,0.998808,1.000578,1.000822,1.00068
2.74,1.0,0.996551,1.00074,0.999888,0.999782,0.997499,0.999409,0.999781,1.000329
2.745,1.0,0.996551,1.00074,0.999888,0.999794,0.997499,0.999337,0.999757,1.000327
